Contest, Part, Sub-Part, Name, Rating
20522,342,B,Xenia and Spies,1500
20406,340,D,Bubble Sort Graph,1500
19922,332,B,Maximum Absurdity,1500
19861,331,A2,Oh Sweet Beaverette,1500
19742,329,B,Biridian Forest,1500
19740,329,A,Purification,1500
19682,328,B,Sheldon and Ice Pieces,1500
19500,325,A,Square and Rectangles,1500
19202,320,B,Ping-Pong (Easy Version),1500
18968,316,E1,Summer Homework,1500
18962,316,B1,EKG,1500
18002,300,B,Coach,1500
17580,293,A,Weird Game,1500
17402,290,B,QR code,1500
17282,288,B,Polo the Penguin and Houses ,1500
16924,282,C,XOR and OR,1500
16922,282,B,Painting Eggs,1500
16682,278,B,New Problem,1500
16564,276,C,Little Girl and Maximum Sum,1500
16440,274,A,k-Multiple Free Set,1500
16324,272,C,Dima and Staircase,1500
16264,271,C,Secret,1500
16084,268,C,Beautiful Sets of Points,1500
15842,264,B,Good Sequences,1500
15304,255,C,Almost Arithmetical Progression,1500
15242,254,B,Jury Size,1500
15002,250,B,Restoring IPv6,1500
14706,245,D,Restoring Table,1500
14342,239,B,Easy Tape Programming,1500
14222,237,B,Young Table,1500
13862,231,B,"Magic, Wizardry and Wonders",1500
13740,229,A,Shifts,1500
13442,224,B,Array,1500
12728,212,E,IT Restaurants,1500
12242,204,B,Little Elephant and Cards,1500
12240,204,A,Little Elephant and Interval,1500
11460,191,A,Dynasty Puzzles,1500
11404,190,C,STL,1500
11220,187,A,Permutations,1500
10686,178,D1,Magic Squares,1500
10627,177,D2,Encrypting Messages,1500
10625,177,C2,Party,1500
10624,177,C1,Party,1500
10326,172,D,Calendar Reform,1500
10324,172,C,Bus,1500
9968,166,E,Tetrahedron,1500
9964,166,C,Median,1500
9902,165,B,Burning Midnight Oil,1500
9546,159,D,Palindrome pairs,1500
8944,149,C,Division into Teams,1500
8882,148,B,Escape,1500
8644,144,C,Anagram Search,1500
8224,137,C,History,1500
7806,130,D,Exponentiation,1500
7804,130,C,Decimal sum,1500
7680,128,A,Statues,1500
7262,121,B,Lucky Transformation,1500
6902,115,B,Lawnmower,1500
6842,114,B,PFAST Inc.,1500
6182,103,B,Cthulhu,1500
6016,100,I,Rotation,1500
6006,100,D,World of Mouth,1500
6002,100,B,Friendly Numbers,1500
5462,91,B,Queue,1500
5460,91,A,Newspaper Headline,1500
5282,88,B,Keyboard,1500
5220,87,A,Trains,1500
4502,75,B,Facetook Priority Wall,1500
4442,74,B,Train,1500
4336,72,I,Goofy Numbers,1500
3842,64,B,Expression,1500
3186,53,D,Physical Education,1500
3002,50,B,Choosing Symbol Pairs,1500
2942,49,B,Sum,1500
2886,48,D,Permutations,1500
2642,44,B,Cola,1500
2358,39,J,Spelling Check,1500
2104,35,C,Fire Again,1500
1862,31,B,Sysadmin Bob,1500
1742,29,B,Traffic Lights,1500
1442,24,B,F1 Champions,1500
1322,22,B,Bargaining Table,1500
1080,18,A,Triangle,1500
1022,17,B,Hierarchy,1500
602,10,B,Cinema Cashier,1500
120,2,A,Winner,1500
96428,1607,E,Robot on the Board 1,1600
96182,1603,B,Moderate Modular Mode,1600
95588,1593,E,Gardener and Tree,1600
94926,1582,D,"Vupsen, Pupsen and 0",1600
94024,1567,C,Carrying Conundrum,1600
93967,1566,D2,Seating Arrangements (hard version) ,1600
93306,1555,D,Say No to Palindromes,1600
92524,1542,C,Strange Function,1600
92346,1539,D,PriceFixed,1600
92228,1537,E1,Erase and Extend (Easy Version),1600
91806,1530,D,Secret Santa,1600
91680,1528,A,Parsa's Humongous Tree,1600
91624,1527,C,Sequence Pair Weight,1600
91565,1526,C2,Potions (Hard Version),1600
91384,1523,C,Compression and Expansion,1600
91210,1520,F1,Guess the K-th Zero (Easy version),1600
91146,1519,D,Maximum Sum of Products,1600
90844,1514,C,Product 1 Modulo N,1600
90784,1513,C,Add One,1600
90728,1512,E,Permutation by Sum,1600
90666,1511,D,Min Cost String,1600
90302,1505,B,DMCA,1600
90180,1503,A,Balance the Bits,1600
89884,1498,C,Planar Reflections,1600
89825,1497,C2,k-LCM (hard version),1600
89164,1486,C1,Guessing the Greatest (easy version),1600
88924,1482,C,Basic Diplomacy,1600
88864,1481,C,Fence Painting,1600
88564,1476,C,Longest Simple Cycle,1600
88508,1475,E,Advertising Agency,1600
88144,1469,C,Building a Fence,1600
88100,1468,K,The Robot,1600
87666,1461,D,Divide and Summarize,1600
87480,1458,A,Row GCD,1600
87306,1455,D,Sequence and Swaps,1600
87126,1452,D,Radio Towers,1600
86226,1437,D,Minimal Height Tree,1600
85864,1431,C,Black Friday,1600
85400,1423,K,Lonely Numbers,1600
84424,1407,C,Chocolate Bunny,1600
83884,1398,C,Good Subarrays,1600
83760,1396,A,Multiples of Length,1600
83704,1395,C,Boboniu and Bit Operations,1600
83342,1389,B,Array Walk,1600
82448,1374,E1,Reading Books (easy version),1600
82386,1373,D,Maximum Sum on Even Positions,1600
82266,1371,D,Grid-00100,1600
81844,1364,C,Ehab and Prefix MEXs,1600
81784,1363,C,Game On Leaves,1600
81484,1358,C,Celex Update,1600
81186,1353,D,Constructing the Array,1600
81132,1352,G,Special Permutation,1600
80940,1349,A,Orac and LCM,1600
80884,1348,C,Phoenix and Distribution,1600
80766,1346,D,Constructing the Dungeon,1600
80764,1346,C,Spring Cleaning,1600
80640,1344,A,Hilbert's Hotel,1600
80524,1342,C,Yet Another Counting Problem,1600
80160,1336,A,Linova and Kingdom,1600
80044,1334,C,Circle of Monsters,1600
79624,1327,C,Game with Chips,1600
79264,1321,C,Remove Adjacent,1600
78304,1305,C,Kuroni and Impossible Calculation,1600
78184,1303,C,Perfect Keyboard,1600
77704,1295,C,Obtain The String,1600
77646,1294,D,MEX maximizing,1600
77400,1290,A,Mind Control,1600
77284,1288,C,Two Arrays,1600
77044,1284,C,New Year and Permutation,1600
76923,1282,B2,K for the Price of One (Hard Version),1600
76862,1281,B,Azamon Web Services,1600
75304,1255,C,League of Leesins,1600
75124,1252,C,Even Path,1600
75064,1251,C,Minimize The Integer,1600
74583,1243,B2,Character Swap (Hard Version),1600
74284,1238,C,Standard Free2play,1600
74046,1234,D,Distinct Characters Queries,1600
73626,1227,D1,Optimal Subsequences (Easy Version),1600
73504,1225,C,p-binary,1600
73384,1223,C,Save the Nature,1600
73022,1217,B,Zmei Gorynich,1600
72787,1213,D2,Equalizing by Division (hard version),1600
72186,1203,D1,Remove the Substring (easy version),1600
71882,1198,B,Welfare State,1600
71880,1198,A,MP3,1600
71767,1196,D2,RGB Substring (hard version),1600
71280,1188,A1,Add on a Tree,1600
71046,1184,D1,Parallel Universes (Easy),1600
71044,1184,C1,Heidi and the Turing Test (Easy),1600
70504,1175,C,Electrification,1600
70502,1175,B,Catch Overflow!,1600
69908,1165,E,Two Arrays and Sum of Functions,1600
69906,1165,D,Almost All Divisors,1600
69783,1163,B2,Cat Party (Hard Edition),1600
69066,1151,D,Stas and the Queue at the Buffet,1600
69062,1151,B,Dima and a Bad XOR,1600
68882,1148,B,Born This Way,1600
68404,1140,C,Playlist,1600
68222,1137,B,Camp Schedule,1600
68220,1137,A,Skyscrapers,1600
67990,1133,F1,Spanning Tree with Maximum Degree,1600
67264,1121,C,System Testing,1600
66941,1115,U2,Chessboard unitary,1600
66912,1115,G3,Palindrome checker oracle,1600
66913,1115,G2,OR oracle,1600
66540,1109,A,Sasha and a Bit of Relax,1600
65880,1098,A,Sum in the tree,1600
65764,1096,C,Polygon for the Angle,1600
65706,1095,D,Circular Dance,1600
65104,1085,C,Connect Three,1600
64924,1082,C,Multi-Subject Competition,1600
64922,1082,B,Vova and Trophies,1600
64626,1077,D,Cutting Out,1600
63904,1065,C,Make It Equal,1600
63724,1062,C,Banh-mi,1600
63604,1060,C,Maximum Subrectangle,1600
63544,1059,C,Sequence Transformation,1600
63366,1056,D,Decorate Apple Tree,1600
63362,1056,B,Divide Candies,1600
62716,1045,I,Palindrome Pairs,1600
62464,1041,C,Coffee Break,1600
62166,1036,D,Vasya and Arrays,1600
62162,1036,B,Diagonal Walking v.2,1600
61984,1033,C,Permutation Game,1600
61864,1031,C,Cram Time,1600
61744,1029,C,Maximal Intersection,1600
61684,1028,C,Rectangles,1600
61624,1027,C,Minimum Value Rectangle,1600
61504,1025,C,Plasticine zebra,1600
61502,1025,B,Weakened Common Divisor,1600
61024,1017,C,The Phone Number,1600
60906,1015,D,Walking Between Houses,1600
60368,1006,E,Military Problem,1600
60186,1003,D,Coins and Queries,1600
60126,1002,D3,Oracle for majority function,1600
60122,1002,B3,Distinguish four 2-qubit states,1600
60123,1002,B2,Distinguish GHZ state and W state,1600
60068,1001,E,Distinguish Bell states,1600
59580,993,A,Two Squares,1600
59524,992,C,Nastya and a Wardrobe,1600
59522,992,B,Nastya Studies Informatics,1600
59160,986,A,Fair,1600
58802,980,B,Marlin,1600
58744,979,C,Kuro and Walking Route,1600
57726,962,D,Merge Equals,1600
57488,958,E1,Guard Duty (easy),1600
57246,954,D,Fight Against Traffic,1600
57124,952,C,Ravioli Sort,1600
56940,949,A,Zebras,1600
56406,940,D,Alena And The Heater,1600
56346,939,D,Love Rescue,1600
56344,939,C,Convenient For Everybody,1600
56104,935,C,Fifa and Fafa,1600
55924,932,C,Permutation Cycle,1600
55802,930,B,Game with String,1600
55566,926,D,Choose Place,1600
55500,925,A,Stairs and Elevators,1600
55442,924,B,Three-level Laser,1600
55382,923,B,Producing Snow,1600
55324,922,C,Cave Painting,1600
54964,916,C,Jamie and Interesting Graph,1600
54784,913,C,Party Lemonade,1600
54602,910,B,Door Frames,1600
54360,906,A,Shockers,1600
53888,898,E,Squares and not squares,1600
53886,898,D,Alarm Clock,1600
53286,888,D,Almost Identity Permutations,1600
52680,878,A,Short Program,1600
52624,877,C,Slava and tanks,1600
52384,873,C,Strange Game On Matrix,1600
51486,858,D,Polycarp's phone book,1600
51360,856,A,Set Theory,1600
50942,849,B,Tell Your World,1600
50880,848,A,From Y to Y,1600
50834,847,H,Load Testing,1600
50822,847,B,Preparing for Merge Sort,1600
50702,845,B,Luba And The Ticket,1600
50222,837,B,Flag of Berland,1600
50104,835,C,Star sky,1600
49922,832,B,Petya and Exam,1600
49802,830,B,Cards Sorting,1600
49504,825,C,Multi-judge Solving,1600
49502,825,B,Five-In-a-Row,1600
49324,822,C,"Hacker, pack your bags!",1600
49082,818,B,Permutation Game,1600
49024,817,C,Really Big Numbers,1600
48844,814,C,An impassioned circulation of affection,1600
48722,812,B,"Sagheer, the Hausmeister",1600
47582,793,B,Igor and his way to work,1600
47280,788,A,Functions again,1600
47104,785,C,Anton and Fairy Tale,1600
46804,780,C,Andryusha and Colored Balloons,1600
46802,780,B,The Meeting Place Cannot Be Changed,1600
46624,777,C,Alyona and Spreadsheet,1600
46460,774,K,Stepan and Vowels,1600
46082,768,B,Code For 1,1600
45780,763,A,Timofey and a tree,1600
45362,756,B,Travel Card,1600
45182,753,B,Interactive Bulls and Cows (Easy),1600
45004,750,C,New Year and Rating,1600
44764,746,C,Tram,1600
44462,741,B,Arpa's weak amphitheater and Mehrdad's valuable Hoses,1600
44460,741,A,Arpa's loud Owf and Mehrdad's evil plan,1600
44106,735,D,Taxes,1600
44104,735,C,Tennis Championship,1600
44044,734,C,Anton and Making Potions,1600
43986,733,D,Kostya the Sculptor,1600
43864,731,C,Socks,1600
43812,730,G,Car Repair Shop,1600
43622,727,B,Bill Total Value,1600
43504,725,C,Hidden Word,1600
43386,723,D,Lakes in Berland,1600
43384,723,C,Polycarp at the Radio,1600
43324,722,C,Destroying Array,1600
42900,715,A,Plus and Square Root,1600
42724,712,C,Memory and De-Evolution,1600
42364,706,C,Hard problem,1600
42240,704,A,Thor,1600
41462,691,B,s-palindrome,1600
41342,689,B,Mike and Shortcuts,1600
40984,683,C,Symmetric Difference,1600
40982,683,B,The Teacher of Physical Education,1600
40924,682,C,Alyona and the Tree,1600
40864,681,C,Heap Operations,1600
40684,678,C,Joty and Chocolate,1600
40682,678,B,The Same Calendar,1600
39900,665,A,Buses Between Cities,1600
39604,660,C,Hard Process,1600
39548,659,E,New Reform,1600
38704,645,C,Enduring Exodus,1600
38582,643,B,Bear and Two Paths,1600
38342,639,B,Bear and Forgotten Tree 3,1600
38226,637,D,Running with Obstacles,1600
37812,630,G,Challenge Pennants,1600
37564,626,C,Block Towers,1600
37084,618,C,Constellation,1600
37024,617,C,Watering Flowers,1600
36966,616,D,Longest k-Good Segment,1600
36964,616,C,The Labyrinth,1600
36902,615,B,Longtail Hedgehog,1600
36420,607,A,Chain Reaction,1600
36362,606,B,Testing Robots,1600
36300,605,A,Sorting Railway Cars,1600
36180,603,A,Alternative Thinking,1600
36060,601,A,The Two Routes,1600
36000,600,A,Extract Numbers,1600
35944,599,C,Day at the Beach,1600
35822,597,B,Restaurant,1600
35820,597,A,Divisibility,1600
35702,595,B,Pasha and Phone,1600
35582,593,B,Anton and Lines,1600
34382,573,B,Bear and Blocks,1600
34204,570,C,Replacement,1600
34080,568,A,Primes or Palindromes?,1600
33540,559,A,Gerald's Hexagon,1600
32284,538,C,Tourist's Notes,1600
32044,534,C,Polycarpus' Dice,1600
31806,530,D,Set subtraction,1600
31802,530,B,String inside out,1600
31504,525,C,Ilya and Sticks,1600
31440,524,A,"Возможно, вы знаете этих людей?",1600
31386,523,D,Statistics of Recompressing Videos,1600
31084,518,C,Anya and Smartphone,1600
31080,518,A,Vitaly and Strings,1600
30604,510,C,Fox And Names,1600
30484,508,C,Anya and Ghosts,1600
30004,500,C,New Year Book Reading,1600
30002,500,B,New Year Permutation,1600
29702,495,B,Modular Equations,1600
29584,493,C,Vasya and Basketball,1600
28564,476,C,Dreamoon and Sums,1600
27180,453,A,Little Pony and Expected Maximum,1600
26760,446,A,DZY Loves Sequences,1600
26640,444,A,DZY Loves Physics,1600
26402,440,B,Balancer,1600
26104,435,C,Cardiogram,1600
25864,431,C,k-Tree,1600
25800,430,A,Points and Segments (easy),1600
25742,429,B,Working out,1600
25444,424,C,Magic Formulas,1600
24964,416,C,Booking System,1600
24662,411,B,Multi-core Processor,1600
24422,407,B,Long Path,1600
24420,407,A,Triangle,1600
24304,405,C,Unusual Product,1600
22980,383,A,Milking cows,1600
22800,380,A,Sereja and Prefixes,1600
22620,377,A,Maze,1600
22502,375,B,Maximum Submatrix 2,1600
22500,375,A,Divisible by Seven,1600
22382,373,B,Making Sequences is Fun,1600
22320,372,A,Counting Kangaroos is Fun,1600
22264,371,C,Hamburgers,1600
22144,369,C,Valera and Elections,1600
21840,364,A,Matrix,1600
21184,353,C,Find Maximum,1600
21004,350,C,Bombs,1600
20880,348,A,Mafia,1600
20760,346,A,Alice and Bob,1600
20582,343,B,Alternating Current,1600
20580,343,A,Rational Resistance,1600
20404,340,C,Tourist Problem,1600
20224,337,C,Quiz,1600
19980,333,A,Secrets,1600
19380,323,A,Black-and-White Cube,1600
19322,322,B,Ciel and Flowers,1600
19140,319,A,Malek Dance Club,1600
19020,317,A,Perfect Pair,1600
18963,316,B2,EKG,1600
18840,314,A,Sereja and Contest,1600
18304,305,C,Ivan and Powers of Two,1600
18300,305,A,Strange Addition,1600
17822,297,B,Fish Weight,1600
17466,291,D,Parallel Programming,1600
17464,291,C,Network Mask,1600
16980,283,A,Cows and Sequence,1600
16326,272,D,Dima and Two Sequences,1600
16140,269,A,Magical Boxes,1600
15602,260,B,Ancient Prophesy,1600
15184,253,C,Text Editor,1600
15004,250,C,Movie Critics,1600
14766,246,D,Colorful Graph,1600
14764,246,C,Beauty Pageant,1600
14642,244,B,Undoubtedly Lucky Numbers,1600
14580,243,A,The Brand New Function,1600
14224,237,C,Primes on Interval,1600
14100,235,A,LCM Challenge,1600
14052,234,G,Practice,1600
14048,234,E,Champions' League,1600
14046,234,D,Cinema,1600
13920,232,A,Cycles,1600
13866,231,D,Magic Box,1600
13864,231,C,To Add or Not to Add,1600
13502,225,B,Well-known Numbers,1600
13144,219,C,Color Stripe,1600
12842,214,B,Hometask,1600
12540,209,A,Multicolored Marbles,1600
12426,207,D7,The Beaver's Problem - 3,1600
12426,207,D5,The Beaver's Problem - 3,1600
12422,207,B1,Military Trainings,1600
12420,207,A1,Beaver's Calculator 1.0,1600
11820,197,A,Plate Game,1600
11292,188,G,Array Sorting,1600
10684,178,C1,Smart Beaver and Resolving Collisions,1600
10683,178,B2,Greedy Merchants,1600
10682,178,B1,Greedy Merchants,1600
10504,175,C,Geometry Horse,1600
10272,171,G,Mysterious numbers - 2,1600
10270,171,F,ucyhf,1600
10020,167,A,Wizards and Trolleybuses,1600
9904,165,C,Another Problem on Strings,1600
9362,156,B,Suspects,1600
9242,154,B,Colliders,1600
9240,154,A,Hometask,1600
9180,153,A,A + B,1600
9002,150,B,Quantity of Strings,1600
8942,149,B,Martian Clock,1600
8520,142,A,Help Farmer,1600
8342,139,B,Wallpaper,1600
8280,138,A,Literature Lesson,1600
8102,135,B,Rectangle and Square,1600
7866,131,D,Subway,1600
7814,130,H,Balanced brackets,1600
7810,130,F,Prime factorization,1600
7808,130,E,Tribonacci numbers,1600
7504,125,C,Hobbits' Party,1600
6780,113,A,Grammar Lessons,1600
6422,107,B,Basketball Team,1600
6008,100,E,Lamps in a Line,1600
5700,95,A,Hockey,1600
5160,86,A,Reflection,1600
4504,75,C,Modified GCD,1600
4380,73,A,The Elder Trolls IV: Oblivon,1600
4334,72,H,Reverse It!,1600
4264,71,C,Round Table Knights,1600
4202,70,B,Text Messaging,1600
4082,68,B,Energy exchange,1600
3844,64,C,Table,1600
3544,59,C,Title,1600
3422,57,B,Martian Architecture,1600
3302,55,B,Smallest number,1600
3122,52,B,Right Triangles,1600
2764,46,C,Hamsters and Tigers,1600
2402,40,B,Repaintings,1600
2162,36,B,Fractal,1600
2046,34,D,Road Map,1600
1926,32,D,Constellation,1600
1682,28,B,pSort,1600
1680,28,A,Bender Problem,1600
1382,23,B,Party,1600
662,11,B,Jumping Jack,1600
422,7,B,Memory Manager,1600
62,1,B,Spreadsheet,1600
95886,1598,D,Training Session,1700
95646,1594,D,The Number of Imposters,1700
95524,1592,C,Bakry and Partitioning,1700
94984,1583,C,Omkar and Determination,1700
94800,1580,A,Portal,1700
94750,1579,F,Array Stabilization (AND version),1700
94749,1579,E2,Array Optimization by Deque,1700
94694,1578,H,Higher Order Functions,1700
93726,1562,D1,Two Hundred Twenty One (easy version),1700
93666,1561,D1,Up the Strip (simplified version),1700
93424,1557,C,Moamen and XOR,1700
93242,1554,B,Cobb,1700
93066,1551,D1,Domino (easy version),1700
93004,1550,C,Manhattan Subarrays,1700
92586,1543,D1,RPD and Rap Sheet (Easy Version),1700
92286,1538,D,Another Problem About Dividing Numbers,1700
92226,1537,D,Deleting Divisors,1700
91682,1528,B,Kavi on Pairing Duty,1700
90964,1516,C,Baby Ehab Partitions Again,1700
90732,1512,G,Short Task,1700
90182,1503,B,3-Coloring,1700
89828,1497,E1,Square-free division (easy version),1700
89464,1491,C,Pekora and Trampoline,1700
89104,1485,C,Floor and Mod,1700
88740,1479,A,Searching Local Minimum,1700
88684,1478,C,Nezzar and Symmetric Array,1700
88566,1476,D,Journey,1700
88444,1474,C,Array Destruction,1700
88386,1473,D,Program,1700
88328,1472,E,Correct Placement,1700
88146,1469,D,Ceil Divisions,1700
88090,1468,F,Full Turn,1700
88086,1468,D,Firecrackers,1700
88022,1467,B,Hills And Valleys,1700
87729,1462,E2,Close Tuples (hard version),1700
87184,1453,C,Triangles,1700
87066,1451,D,Circle Game,1700
85806,1430,D,String Deletion,1700
85324,1422,C,Bargain,1700
84786,1413,D,Shurikens,1700
84664,1411,C,Peaceful Rooks,1700
84364,1406,C,Link Cut Centroids,1700
84002,1400,B,RPG Protagonist,1700
83584,1393,C,Pinkie Pie Eats Patty-cakes,1700
83526,1392,D,Omkar and Bed Wars,1700
82980,1383,A,String Transformation 1,1700
82861,1381,A2,Prefix Flip (Hard Version),1700
82086,1368,D,"AND, OR and square sum",1700
81906,1365,D,Solve The Maze,1700
81660,1361,A,Johnny and Contribution,1700
81610,1360,F,Spy-string,1700
81544,1359,C,Mixing Water,1700
80768,1346,E,Magic Tricks,1700
80586,1343,D,Constant Palindrome Sum,1700
80402,1340,B,Nastya and Scoreboard,1700
80162,1336,B,Xenia and Colorful Gems,1700
80108,1335,E1,Three Blocks Palindrome (easy version),1700
79984,1333,C,Eugene and an array,1700
79926,1332,D,Walk on Matrix,1700
79742,1329,B,Dreamoon Likes Sequences,1700
79506,1325,D,Ehab the Xorcist,1700
79448,1324,E,Sleeping Schedule,1700
79202,1320,B,Navigation System,1700
78782,1313,B,Different Rules,1700
78726,1312,D,Count the Arrays,1700
78600,1310,A,Recommendations,1700
78064,1301,C,Ayoub's function,1700
77702,1295,B,Infinite Prefixes,1700
77522,1292,B,Aroma's Search,1700
76800,1280,A,Cut and Paste,1700
76746,1279,D,Santa's Bot,1700
76684,1278,C,Berry Jam,1700
76080,1268,A,Long Beautiful Integer,1700
76028,1267,E,Elections,1700
75604,1260,C,Infinite Fence,1700
75426,1257,D,Yet Another Monster Killing Problem,1700
75364,1256,C,Platforms Jumping,1700
